num,module,op,requires,B_mutiplier,C,H_I,W_I,K,H_O,W_O,T_I,T_O,kH,kW,kT,dH,dW,dT,dilationH,dilationW,dilationT,padH,padW,padT,groups,InputMinVal,InputMaxVal,InputMeanVal,InputStdVal,OutputMinVal,OutputMaxVal,OutputMeanVal,OutputStdVal,KernelMinVal,KernelMaxVal,KernelMeanVal,KernelStdVal,BiasMinVal,BiasMaxVal,BiasMeanVal,BiasStdVal,AddBias,isFilter,DimBHW,DimCFilterSquare,DimK,B,InputSize,OutputSize,Weights,Biases,Params,MACs,RATIO_MACs_TOTALMACs,MEM,RATIO_COMPUTE_MEM,SI_NumAccumSess,SI_ActualCompute,SI_CompUtil,SI_ClocksToComputeAccumSess,SI_ClocksToBringNewChunkOfB,SI_MMEClocksPerAccSession,SI_TotalMMEClocks,SI_LayerUtil,SI_IP_OP_diff,NumFullUOWH,NumPartialUOWH,HeightOfPartialUOW,NumUOWH,NumUOWW,ActualMACs,ComputeUtilization,ClocksToComputeUOW,ClocksToDumpFullUOW,ClocksToDumpPartialUOW,TotalMMEClocks,LayerUtil,IdealClocksNoSparsity,FilterClocks,PoolingOps,BatchNormOps,StochasticOps,NonLinearOps,AddOps
79,block2.layer.4.conv1,ConvNd,"block2.layer.4.relu.Threshold, block2.layer.4.conv1.Parameter",1,256,28,28,128,28,28,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10.06185818,0.299288278,0.657459993,-15.00922203,17.16399002,0.071166896,1.481633854,-0.532064915,0.528472602,0.000763514,0.125720008,0,0,0,0,0,0,3136,256,128,4,802816,401408,32768,0,32768,102760448,0.77%,1236992,83.07284768,13,218103808,47.12%,256,256,256,3328,47.12%,0.00%,12,1,64,13,1,218103808,47.12%,256,256,64,3328,47.12%,1568,0,0,0,0,0,0
82,block2.layer.4.conv2,ConvNd,"block2.layer.4.relu.Threshold, block2.layer.4.conv2.Parameter",1,128,28,28,32,28,28,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,10.65205956,0.30965037,0.651545568,-11.82395935,11.21355438,-0.018386524,1.843022986,-0.342121065,0.361515671,2.64524E-05,0.082912194,0,0,0,0,0,0,3136,1152,32,4,401408,100352,36864,0,36864,115605504,0.86%,538624,214.6311787,65,1090519040,10.60%,256,256,256,16640,10.60%,-1.18%,12,1,64,13,1,981467136,11.78%,1152,256,64,14976,11.78%,1764,0,0,0,0,0,0
86,block2.layer.5.conv1,ConvNd,"block2.layer.5.relu.Threshold, block2.layer.5.conv1.Parameter",1,288,28,28,128,28,28,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10.06185818,0.301880051,0.656088355,-18.53129578,16.1039505,0.008850071,1.622578544,-0.515027583,0.519903421,1.99871E-05,0.125503434,0,0,0,0,0,0,3136,288,128,4,903168,401408,36864,0,36864,115605504,0.86%,1341440,86.18015267,26,436207616,26.50%,256,256,256,6656,26.50%,-20.61%,12,1,64,13,1,245366784,47.12%,288,256,64,3744,47.12%,1764,0,0,0,0,0,0
89,block2.layer.5.conv2,ConvNd,"block2.layer.5.relu.Threshold, block2.layer.5.conv2.Parameter",1,128,28,28,32,28,28,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,9.822331429,0.31546658,0.635443768,-11.76649761,13.62872314,0.098610324,1.708077586,-0.347622842,0.359391034,0.000186383,0.083695793,0,0,0,0,0,0,3136,1152,32,4,401408,100352,36864,0,36864,115605504,0.86%,538624,214.6311787,65,1090519040,10.60%,256,256,256,16640,10.60%,-1.18%,12,1,64,13,1,981467136,11.78%,1152,256,64,14976,11.78%,1764,0,0,0,0,0,0
93,block2.layer.6.conv1,ConvNd,"block2.layer.6.relu.Threshold, block2.layer.6.conv1.Parameter",1,320,28,28,128,28,28,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10.06185818,0.30436439,0.655577689,-14.65555096,14.0416441,-0.127299443,1.576266246,-0.5142712,0.539885342,-0.001409996,0.124506435,0,0,0,0,0,0,3136,320,128,4,1003520,401408,40960,0,40960,128450560,0.96%,1445888,88.83852691,26,436207616,29.45%,256,256,256,6656,29.45%,-17.67%,12,1,64,13,1,272629760,47.12%,320,256,64,4160,47.12%,1960,0,0,0,0,0,0
96,block2.layer.6.conv2,ConvNd,"block2.layer.6.relu.Threshold, block2.layer.6.conv2.Parameter",1,128,28,28,32,28,28,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,8.277831078,0.311463695,0.616590921,-12.41753864,13.70642948,-0.03227435,1.683605241,-0.389270008,0.341541409,-6.76255E-07,0.083045551,0,0,0,0,0,0,3136,1152,32,4,401408,100352,36864,0,36864,115605504,0.86%,538624,214.6311787,65,1090519040,10.60%,256,256,256,16640,10.60%,-1.18%,12,1,64,13,1,981467136,11.78%,1152,256,64,14976,11.78%,1764,0,0,0,0,0,0
100,block2.layer.7.conv1,ConvNd,"block2.layer.7.relu.Threshold, block2.layer.7.conv1.Parameter",1,352,28,28,128,28,28,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10.06185818,0.307022123,0.650992674,-15.94831562,16.14756393,-0.060656734,1.708083932,-0.524533391,0.51946497,-0.00066531,0.124841978,0,0,0,0,0,0,3136,352,128,4,1103872,401408,45056,0,45056,141295616,1.05%,1550336,91.13870542,26,436207616,32.39%,256,256,256,6656,32.39%,-14.72%,12,1,64,13,1,299892736,47.12%,352,256,64,4576,47.12%,2156,0,0,0,0,0,0
103,block2.layer.7.conv2,ConvNd,"block2.layer.7.relu.Threshold, block2.layer.7.conv2.Parameter",1,128,28,28,32,28,28,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,8.807355881,0.3228593,0.626021413,-11.63711071,10.80276299,-0.000879646,1.723557396,-0.322036505,0.314290971,0.000109958,0.083044614,0,0,0,0,0,0,3136,1152,32,4,401408,100352,36864,0,36864,115605504,0.86%,538624,214.6311787,65,1090519040,10.60%,256,256,256,16640,10.60%,-1.18%,12,1,64,13,1,981467136,11.78%,1152,256,64,14976,11.78%,1764,0,0,0,0,0,0
107,block2.layer.8.conv1,ConvNd,"block2.layer.8.relu.Threshold, block2.layer.8.conv1.Parameter",1,384,28,28,128,28,28,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10.06185818,0.3094679,0.648179315,-18.27470207,18.4006424,0.027387114,1.771956353,-0.476824045,0.519349039,2.25231E-05,0.124624488,0,0,0,0,0,0,3136,384,128,4,1204224,401408,49152,0,49152,154140672,1.15%,1654784,93.14851485,26,436207616,35.34%,256,256,256,6656,35.34%,-11.78%,12,1,64,13,1,327155712,47.12%,384,256,64,4992,47.12%,2352,0,0,0,0,0,0
110,block2.layer.8.conv2,ConvNd,"block2.layer.8.relu.Threshold, block2.layer.8.conv2.Parameter",1,128,28,28,32,28,28,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,8.31433773,0.320824639,0.64216832,-14.6867342,12.75728989,-0.07122727,1.828871724,-0.329142988,0.39063409,-0.000205826,0.083559118,0,0,0,0,0,0,3136,1152,32,4,401408,100352,36864,0,36864,115605504,0.86%,538624,214.6311787,65,1090519040,10.60%,256,256,256,16640,10.60%,-1.18%,12,1,64,13,1,981467136,11.78%,1152,256,64,14976,11.78%,1764,0,0,0,0,0,0
